Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Delivery_Time,Distance_km
HYDRES010DEL01,25,4.7,3,3,37,10.75705067
ALHRES08DEL03,28,4.9,1,1,10,13.48132821
PUNERES07DEL01,34,3.7,0,3,34,16.85208642
JAPRES20DEL01,24,4.5,2,3,14,16.38159859
CHENRES14DEL03,31,5,0,2,26,9.314044193
MUMRES14DEL03,38,4.6,0,3,30,9.176247493
DEHRES04DEL03,32,4.8,0,2,17,13.21657797
AURGRES03DEL03,28,5,0,2,29,13.73595371
JAPRES06DEL03,29,4.5,1,2,37,13.40600055
CHENRES05DEL02,28,4.8,1,1,23,20.17774245
MYSRES15DEL02,39,4.8,1,2,30,7.771834302
VADRES16DEL01,39,4.8,0,3,29,11.00773476
INDORES05DEL02,26,4.8,0,3,14,3.025332706
INDORES02DEL03,33,4.8,0,1,28,4.539068203
ALHRES17DEL03,37,4.9,1,3,27,4.494246018
BANGRES08DEL03,29,4.6,1,3,24,9.316238099
COIMBRES20DEL03,24,4.6,3,2,16,14.02247679
AURGRES03DEL02,36,5,2,2,43,12.20991796
VADRES14DEL03,22,4.7,3,2,44,13.63128208
HYDRES04DEL03,21,4.6,2,2,22,4.610613705
SURRES07DEL02,29,5,0,3,16,7.601368938
BANGRES17DEL02,33,4.7,1,3,18,3.105131478
RANCHIRES04DEL02,27,4.1,1,2,16,3.018828463
HYDRES14DEL02,29,4.6,1,2,24,19.97591692
SURRES04DEL01,30,4.2,0,2,46,10.64149095
VADRES18DEL02,22,4.8,0,2,26,12.58026782
COIMBRES13DEL01,20,4.9,1,3,17,10.90637959
BANGRES20DEL01,31,4.4,0,2,44,10.86743475
SURRES19DEL03,36,4.6,1,3,17,4.561267998
JAPRES17DEL02,39,4.9,3,2,43,11.91768046
HYDRES07DEL01,32,4.7,2,2,41,16.9032359
RANCHIRES14DEL01,23,4.2,1,2,34,11.00773476
SURRES13DEL02,30,3.8,0,3,40,12.16164237
INDORES15DEL02,26,4.7,2,3,16,3.024996344
MYSRES07DEL01,29,4.6,0,2,23,1.554502084
SURRES11DEL01,21,4.9,0,2,13,1.520431919
COIMBRES12DEL03,23,4.6,1,3,29,4.674341511
SURRES03DEL02,22,4.9,2,2,24,3.040537242
SURRES14DEL03,39,4.5,1,2,16,4.561152427
CHENRES02DEL02,32,4.1,1,3,34,7.760937776
JAPRES13DEL01,25,4.7,1,2,20,16.38869935
SURRES14DEL01,30,5,3,2,28,6.081440912
BANGRES12DEL02,25,4.8,1,3,30,20.18248261
COIMBRES09DEL03,26,4.7,3,3,14,14.02213683
COIMBRES02DEL01,30,4.6,3,2,30,6.232177404
AGRRES07DEL02,31,4.3,1,2,25,2.976598093
INDORES08DEL02,33,4.8,0,2,28,12.10007906
MUMRES19DEL03,20,5,1,3,17,9.177484637
MYSRES11DEL02,36,4.3,2,3,33,20.2063449
PUNERES04DEL03,20,4.9,3,2,36,13.78970746
MYSRES07DEL03,29,4.6,0,3,16,17118.82837
AGRRES02DEL03,38,4.1,3,3,38,14.15280069
VADRES06DEL03,37,4.7,2,2,25,9.087937068
JAPRES05DEL01,28,5,0,3,40,16.38489469
BANGRES15DEL02,39,3.5,2,2,32,12.41972487
HYDRES03DEL02,31,4,3,3,42,12.29378731
HYDRES15DEL02,30,4.9,3,2,27,7.683177078
KOLRES03DEL03,27,4.9,1,2,25,13.62154989
PUNERES11DEL02,30,4.9,1,2,24,7.660957437
BANGRES08DEL02,29,4.5,3,3,30,20.18379903
AGRRES11DEL02,35,4.5,2,2,22,19.34348722
INDORES01DEL02,34,4.9,3,2,31,3.025656084
COIMBRES17DEL02,37,4.8,0,3,16,12.46386144
JAPRES08DEL03,34,4.9,2,2,25,4.469223039
RANCHIRES03DEL02,31,4.9,0,3,16,3.145067435
HYDRES16DEL03,23,4.1,2,1,32,9.220147515
INDORES05DEL02,29,4.7,3,2,20,7.562950099
VADRES12DEL02,20,4.9,2,2,11,3.145067435
PUNERES01DEL03,26,4.1,2,2,21,9.192119121
RANCHIRES14DEL02,34,4.5,3,2,44,12.58026782
AURGRES05DEL02,34,4.9,3,2,19,7.631520638
PUNERES18DEL03,21,4.7,0,3,11,4.595940524
COIMBRES010DEL01,35,4.6,3,2,23,10.90647098
JAPRES02DEL01,20,4.7,3,1,12,16.38432436
MUMRES20DEL02,24,4.1,0,1,39,19.88431857
BANGRES12DEL01,25,4.5,3,3,16,6.210543032
MUMRES06DEL03,22,4.8,1,3,17,4.589965403
RANCHIRES01DEL03,38,4.7,2,2,24,13.58037388
BANGRES11DEL01,29,4.3,2,3,33,6.210605364
BANGRES08DEL01,24,4.8,3,3,29,17.07893409
DEHRES08DEL03,36,4.8,0,2,42,20.55516646
JAPRES20DEL02,31,4.7,0,1,28,7.447061075
MYSRES19DEL03,20,4.8,3,3,25,4.663344843
BHPRES03DEL02,25,4.6,3,3,16,7.550439932
BANGRES19DEL01,23,5,2,3,11,17.0786655
JAPRES20DEL02,39,4.7,0,2,34,7.447061075
MYSRES17DEL01,21,4.7,3,2,35,17.09789681
INDORES09DEL01,32,4.7,1,3,25,6.050486022
RANCHIRES11DEL02,36,4.9,1,2,15,19.6186451
COIMBRES15DEL01,38,4.8,3,2,49,10.90632462
BANGRES09DEL01,34,4.3,3,2,35,17.0779991
SURRES04DEL01,23,2.5,0,2,34,16.7212881
MYSRES01DEL02,32,3.6,2,3,39,20.2068043
BANGRES16DEL01,31,4.8,2,2,26,1.552408237
MYSRES19DEL02,22,4.6,0,2,11,12.43500511
MYSRES11DEL02,34,3.9,1,1,33,12.43525602
RANCHIRES16DEL02,39,4.8,2,2,47,19.61782456
JAPRES07DEL02,21,5,0,2,25,11.92347254
HYDRES02DEL03,34,3.9,2,3,37,13.83070908
MYSRES16DEL01,29,4.6,3,2,29,2740.280655
CHENRES02DEL02,28,4.9,2,2,15,12.41700384
SURRES18DEL01,34,4.9,0,2,20,1.520469668
BANGRES02DEL02,21,4.7,2,2,29,20.18126392
INDORES04DEL02,30,4.6,3,1,30,3.025061642
COIMBRES13DEL03,36,5,1,3,16,9.348403523
PUNERES15DEL01,25,4.5,2,2,24,1.53184063
BANGRES010DEL01,38,4.3,3,3,31,17.0780286
MUMRES16DEL01,24,5,1,3,12,6.118745338
MYSRES14DEL03,31,4,1,2,34,9.435201537
VADRES14DEL02,31,4.7,3,1,29,12.11689585
HYDRES13DEL01,27,4.6,1,2,13,10.75696109
BANGRES03DEL02,23,4.8,0,2,11,3.105091097
RANCHIRES01DEL01,29,4.6,3,3,29,16.59765942
BANGRES010DEL02,25,4.7,2,3,23,20.18272811
INDORES07DEL01,38,4.5,1,1,24,1.512714085
COIMBRES03DEL02,32,4.8,1,2,26,12.46388302
JAPRES16DEL01,22,4.3,0,2,36,10.42985045
VADRES06DEL03,35,4.9,1,3,31,4.544194014
MYSRES13DEL01,35,4.1,0,2,46,17.09838856
ALHRES11DEL03,34,4.8,3,3,18,9.435201537
PUNERES14DEL01,22,3.5,2,2,33,10.72556608
INDORES11DEL01,29,4.6,0,3,27,1.512568617
BANGRES02DEL02,28,4.9,3,3,24,7.762635435
RANCHIRES16DEL01,35,3.6,2,2,34,10.56454052
BHPRES15DEL03,38,4.8,2,3,17,9.059751697
MUMRES19DEL03,31,5,2,2,28,9.177484637
RANCHIRES14DEL01,29,4.6,2,1,27,1.572533729
ALHRES19DEL03,26,5,0,3,10,4.494166055
BANGRES16DEL01,36,4.4,3,2,31,17.07480611
COIMBRES19DEL03,26,4.6,1,2,32,4.674173522
LUDHRES010DEL03,38,4.1,3,3,41,20.50695489
JAPRES03DEL03,25,4.3,2,3,37,13.40591857
BANGRES04DEL01,25,5,1,3,32,1.552556984
ALHRES09DEL02,30,4.7,2,2,24,12.58026782
CHENRES06DEL03,29,4.6,3,2,24,4.656902198
MUMRES16DEL02,29,4.6,3,3,17,7.648322355
CHENRES09DEL02,33,4.2,2,3,39,3.10469117
COIMBRES02DEL02,39,4.9,0,2,26,12.46393741
MYSRES05DEL03,34,4.5,3,2,28,4.663432202
HYDRES02DEL03,37,4.2,0,2,30,4.610598033
JAPRES18DEL03,36,4.8,2,2,20,4.469157679
PUNERES02DEL01,29,4.9,2,2,45,10.72451775
SURRES01DEL01,30,4.4,0,1,35,16.72060564
VADRES11DEL01,32,5,0,2,43,10.60258238
PUNERES010DEL01,21,4.8,2,2,13,10.72487929
BANGRES06DEL02,24,4.2,1,3,35,20.18091138
INDORES16DEL02,28,4.9,3,2,25,12.09939077
AURGRES11DEL01,39,4.9,3,2,21,17.29786575
RANCHIRES20DEL02,21,5,2,3,11,12.07238519
SURRES09DEL02,24,4.8,3,2,37,19.76074373
AURGRES09DEL03,35,4.8,0,3,29,4.579067429
KOLRES11DEL02,25,4.5,0,2,20,12.10616862
JAPRES09DEL01,20,5,3,2,22,10.42732189
MYSRES13DEL01,23,4.7,2,3,31,10.88119956
MYSRES20DEL01,28,4.7,2,3,25,17.09752493
RANCHIRES010DEL01,31,4.8,2,2,22,10.5651559
JAPRES06DEL01,28,4.5,0,3,16,10.4272994
JAPRES17DEL02,26,4.9,0,3,22,19.36427479
GOARES19DEL01,34,4.6,1,3,26,1.572533729
PUNERES12DEL01,24,4.8,3,2,10,1.532335016
COIMBRES20DEL03,35,4.8,0,2,43,14.02247679
INDORES010DEL03,31,4.7,3,1,19,4.53757135
KOLRES20DEL02,20,4.7,1,2,28,12.10874543
INDORES08DEL01,32,4,3,2,31,1.512616522
BHPRES03DEL03,25,4.7,0,3,19,4.530419436
VADRES19DEL03,29,5,3,2,20,4.544208222
JAPRES13DEL02,20,4.8,1,3,14,7.450285846
JAPRES09DEL03,23,4.7,3,2,42,20.85177138
INDORES06DEL03,33,5,2,3,25,13.61234087
COIMBRES13DEL01,24,4.8,1,2,16,17.13802248
MUMRES09DEL03,25,4.8,1,2,22,9.181151801
SURRES010DEL03,29,4.6,1,2,21,9.121491544
PUNERES19DEL02,31,4.4,0,3,37,19.91468697
MYSRES17DEL01,38,4.8,2,1,17,6.217824018
DEHRES08DEL01,22,4.6,3,2,15,16.15154834
SURRES15DEL01,35,4.7,0,1,12,1.520418601
SURRES03DEL01,34,3.8,2,3,39,16.72058212
CHENRES05DEL03,20,4.8,3,3,28,13.96976021
VADRES04DEL01,29,4.6,0,2,16,1.572533729
VADRES11DEL03,20,3.5,0,2,50,4.54426451
COIMBRES03DEL02,30,4.2,2,3,49,12.46388302
SURRES16DEL01,29,4.6,3,2,14,1.520419007
VADRES08DEL03,24,4.4,2,2,49,4.717601092
ALHRES05DEL01,35,4,3,3,35,16.4761092
COIMBRES15DEL01,28,4.8,3,3,18,1.558124432
INDORES20DEL02,22,5,2,3,11,7.56281769
COIMBRES17DEL01,23,4.8,1,2,33,10.90597018
VADRES15DEL01,32,4.3,2,2,28,1.572533729
PUNERES12DEL02,22,4.9,2,3,16,3.064627592
RANCHIRES15DEL03,34,4.6,0,2,29,9.055525276
INDORES14DEL01,30,4.7,3,2,26,1.512515889
VADRES13DEL01,20,4.8,3,2,14,6.058876304
SURRES07DEL02,20,5,2,2,36,12.16161548
LUDHRES04DEL03,39,4.6,1,3,24,4.395007361
RANCHIRES17DEL02,27,4.7,2,3,11,3.018663448
JAPRES04DEL02,35,4.8,0,1,27,2.979633301
PUNERES06DEL02,24,4.8,2,2,26,19.91558571
BHPRES11DEL03,25,4.9,3,2,17,9.059783745
PUNERES09DEL01,28,4.8,2,2,14,6.128804224
MUMRES07DEL02,33,4.6,1,3,30,12.23779162
JAPRES06DEL02,35,4.9,2,3,21,7.448363764
CHENRES09DEL01,30,4.9,1,2,35,10.86588293
CHENRES18DEL03,31,4.9,3,2,29,9.314862688
BANGRES17DEL03,31,4.8,1,3,21,13.97213114
GOARES19DEL02,24,4.7,1,3,16,3.145067435
MUMRES15DEL02,33,5,1,3,24,3.058968616
BHPRES04DEL01,39,4.6,0,3,18,16.61092649
KNPRES19DEL03,37,4.5,3,2,24,8.952548604
JAPRES17DEL03,26,4.8,1,2,21,4.469620876
RANCHIRES07DEL02,35,4.4,0,2,32,7.546670729
KOLRES04DEL01,29,4.8,0,3,14,1.513645723
PUNERES02DEL01,24,4.8,1,2,19,1.532201594
JAPRES06DEL02,25,4.9,1,1,27,19.36269867
PUNERES15DEL01,20,4.5,1,2,21,6.127106344
SURRES18DEL01,28,5,3,3,13,10.64228343
RANCHIRES20DEL01,29,5,0,2,21,1.509230791
RANCHIRES06DEL02,37,4.8,2,2,27,3.018841259
KOLRES12DEL01,30,4.8,1,1,28,1.513583348
COIMBRES06DEL03,23,5,0,3,34,14.02184017
LUDHRES08DEL01,36,4.5,3,2,18,10.25474683
HYDRES13DEL03,39,4.5,1,2,37,13.83001623
BANGRES01DEL02,28,4.9,2,2,13,7.763197145
MUMRES11DEL01,32,4.8,1,3,18,1.530299781
HYDRES010DEL03,38,4.9,3,2,31,9.220449826
BHPRES14DEL03,32,4.7,3,3,24,14.15280069
MYSRES20DEL02,35,4.8,2,3,42,20.20578663
KOLRES03DEL03,33,4.8,3,2,21,9.081488351
HYDRES04DEL02,27,4.9,0,2,32,19.97671211
INDORES07DEL01,28,4.9,2,3,17,10.58792995
CHENRES18DEL01,27,4.6,3,2,22,6.210030477
BANGRES14DEL01,23,5,3,1,27,10.86790864
COIMBRES04DEL02,37,4.2,1,3,37,12.46388812
CHENRES09DEL03,36,4.9,0,2,24,9.313705947
AGRRES02DEL02,32,4.9,3,2,47,12.58026782
RANCHIRES09DEL03,38,4.8,0,2,17,9.05610943
MUMRES02DEL03,38,4.8,1,2,27,9.175193844
ALHRES010DEL02,27,5,1,3,16,7.862668167
HYDRES20DEL02,21,4.2,3,2,16,3.073202406
COIMBRES02DEL01,26,4.7,1,3,22,17.13748258
PUNERES15DEL01,23,4.9,3,2,36,10.7219873
RANCHIRES07DEL02,36,4.8,2,3,15,12.0740475
COIMBRES07DEL03,29,4.6,2,2,17,9.349055143
BANGRES09DEL01,34,4.7,0,2,26,6.210607623
COIMBRES07DEL02,20,4.9,0,2,15,12.46519914
COIMBRES05DEL03,25,4.1,0,2,28,9.348114492
INDORES03DEL02,36,4.6,1,2,30,12.09909692
CHENRES18DEL02,27,4.7,3,2,20,12.41957263
AURGRES01DEL02,35,4.1,2,2,32,3.05273772
MYSRES02DEL01,31,4.8,2,3,26,6.218076509
DEHRES02DEL01,33,4.8,1,3,22,17.29786575
JAPRES15DEL01,23,5,1,3,44,16.38580227
BANGRES19DEL02,23,4.5,1,3,26,20.18348137
VADRES12DEL01,29,4.7,3,2,14,17.29786575
COIMBRES010DEL01,29,4.8,3,2,26,6.232380002
AURGRES13DEL02,30,5,2,3,19,7.631413514
HYDRES11DEL02,39,4.9,2,2,25,3.073626732
RANCHIRES11DEL03,34,4.3,2,2,36,4.528162066
VADRES20DEL02,36,4.8,0,2,29,3.029527087
HYDRES12DEL03,30,4.9,1,2,24,9.220418695
VADRES14DEL03,29,4.8,1,2,29,4.544211841
SURRES08DEL03,24,4.7,2,3,10,9.121425982
CHENRES02DEL02,37,4.8,1,2,18,3.104435397
CHENRES13DEL02,29,4.6,1,2,17,12.4184624
SURRES11DEL02,30,4.8,1,2,16,12.16211571
HYDRES18DEL03,21,4.7,0,2,10,4.610133887
CHENRES17DEL02,33,4.7,3,2,22,7.761486238
MYSRES19DEL03,39,4.4,2,2,39,13.98924978
BANGRES11DEL02,25,4.8,1,2,22,7.763180728
LUDHRES13DEL03,26,4.7,2,2,18,8.790241311
VADRES010DEL01,30,5,1,3,25,1.514793721
GOARES07DEL02,37,4.7,2,2,20,3.087890467
DEHRES14DEL02,39,4.7,0,2,24,2.937737756
INDORES14DEL02,21,4.9,3,2,19,12.09869994
MYSRES03DEL01,31,4.1,2,2,33,6.218134915
JAPRES010DEL01,38,4.9,3,3,25,5.958586131
AGRRES04DEL02,35,4.9,2,2,36,19.34098355
RANCHIRES11DEL03,29,4.6,2,2,15,19070.33784
VADRES09DEL03,39,4.9,3,3,17,4.717601092
COIMBRES07DEL02,31,4.8,2,3,23,7.790944138
RANCHIRES14DEL02,39,4.1,2,2,29,3.145067435
VADRES15DEL03,26,4.7,3,3,12,4.717601092
CHENRES010DEL03,39,4.2,3,3,32,4.656788095
HYDRES02DEL02,29,4.6,3,3,17,7.684129284
AGRRES09DEL03,32,4,0,2,46,4.717601092
RANCHIRES14DEL02,34,4.9,2,2,36,12.58026782
SURRES04DEL01,25,4.8,0,3,28,6.081139317
CHENRES010DEL03,38,5,2,2,32,4.656788095
BANGRES05DEL03,39,4.9,0,2,30,9.315069177
RANCHIRES17DEL01,33,4.3,1,2,31,6.03711844
BANGRES04DEL01,30,4.7,3,2,32,6.210045163
VADRES01DEL02,30,4.4,3,3,40,19.68856591
JAPRES06DEL03,21,4.9,2,2,15,4.469193825
RANCHIRES06DEL01,20,4.5,1,2,51,6.03747419
DEHRES12DEL03,28,4.6,3,3,17,4.717601092
AURGRES01DEL01,26,4.6,0,2,22,1.526391473
ALHRES18DEL02,31,4.3,0,2,48,2.996242679
GOARES20DEL01,27,4.6,3,2,43,11.00773476
MUMRES11DEL02,32,5,2,3,25,19.89050358
SURRES05DEL02,23,4.9,3,2,10,3.040649953
PUNERES09DEL02,26,4.9,2,3,25,7.660898979
SURRES06DEL01,34,5,3,2,30,16.72067899
PUNERES07DEL02,37,4.7,2,3,25,7.660678233
COIMBRES010DEL03,21,4.9,3,3,24,4.674324006
MYSRES02DEL02,28,4.6,1,2,27,7.7725232
VADRES04DEL02,23,4.8,0,2,11,3.145067435
INDORES08DEL01,33,4.7,2,2,25,16.63687991
MYSRES19DEL03,37,4.5,2,3,16,4.663344843
COIMBRES06DEL01,22,4.9,0,2,16,10.9060585
HYDRES04DEL03,29,5,1,2,27,13.83075617
JAPRES05DEL03,32,4.6,3,2,24,4.46931032
GOARES17DEL03,36,4.9,3,2,15,4.632486511
COIMBRES07DEL03,37,4.7,3,2,26,4.674644234
JAPRES010DEL01,31,4.8,0,2,19,1.489734306
PUNERES06DEL03,21,4.9,0,2,18,9.19270379
AGRRES01DEL01,29,4.6,2,2,12,10.41703158
JAPRES20DEL03,35,4.5,2,3,44,13.40365433
COIMBRES14DEL01,36,4.9,0,2,23,10.90637937
CHENRES05DEL02,34,4.5,3,2,26,7.761284984
KOCRES03DEL01,26,4.5,1,2,22,1.560573479
JAPRES02DEL01,39,4.7,2,3,19,10.42720866
MYSRES18DEL01,33,4.7,0,3,10,1.554465961
VADRES19DEL01,36,4.9,3,2,40,10.60245094
BHPRES07DEL02,36,4.6,2,3,25,12.58026782
RANCHIRES05DEL01,27,4.5,1,2,20,1.509460398
KOLRES17DEL02,37,4.8,0,1,28,7.566949319
VADRES02DEL02,28,4.7,2,3,17,7.862668167
INDORES18DEL01,21,4.7,2,3,15,16.63522338
COIMBRES15DEL01,28,4.3,3,2,21,1.558124432
INDORES17DEL03,26,3.9,2,2,46,4.537400479
HYDRES05DEL01,39,4.7,3,3,18,6.147038744
BHPRES08DEL01,27,4.8,2,2,10,1.510097125
GOARES17DEL03,38,4.7,1,2,29,4.632486511
RANCHIRES16DEL03,32,4.1,0,2,42,9.055476934
RANCHIRES09DEL01,25,5,0,2,35,10.56527857
COIMBRES16DEL02,38,4.9,2,3,28,7.790314136
PUNERES02DEL02,33,4.9,3,2,22,19.91529866
HYDRES11DEL01,31,4.7,1,2,17,6.147092756
PUNERES12DEL01,22,4.6,1,2,16,1.532335016
VADRES14DEL02,27,4.8,0,2,22,19.68832434
PUNERES17DEL03,31,4.9,3,3,23,4.596738271
CHENRES12DEL02,29,4.5,0,2,17,20.18116177
MUMRES13DEL02,27,4.2,2,2,18,7.647047869
BANGRES15DEL01,35,5,3,2,43,1.552572299
HYDRES09DEL03,34,4.5,1,1,23,13.83000931
PUNERES08DEL03,36,4.2,0,2,33,9.193014472
BANGRES14DEL02,38,5,3,2,25,3.105268883
LUDHRES08DEL03,25,4.6,2,3,19,4.395281349
BHPRES19DEL02,27,4.8,0,3,12,12.58026782
CHENRES04DEL03,33,4.7,1,3,10,4.657127682
RANCHIRES15DEL03,32,4.8,1,2,33,9.055525276
JAPRES12DEL03,28,4.9,0,2,27,4.469352053
INDORES13DEL02,25,4.2,0,2,29,3.025149286
HYDRES16DEL02,36,4.7,1,2,25,3.073543364
BANGRES19DEL01,26,4.9,1,3,17,10.86866752
BANGRES09DEL02,22,5,3,2,34,20.18269322
COIMBRES01DEL01,39,4.9,0,3,29,10.90614936
KOCRES09DEL03,34,4.7,3,2,34,9.363369184
ALHRES20DEL02,33,4.8,2,3,28,2.996193699
MYSRES08DEL02,31,4.6,3,2,26,7.772618959
BANGRES08DEL01,35,5,1,3,37,6.210946742
JAPRES05DEL02,29,4.7,2,3,23,19.36320422
SURRES02DEL01,32,3.8,1,2,31,16.72059668
PUNERES15DEL02,29,4,2,2,33,12.25352867
CHENRES09DEL01,23,4.9,0,2,13,6.209259882
RANCHIRES18DEL02,24,5,0,2,11,3.018906996
INDORES05DEL01,39,4.7,3,1,16,1.512691782
HYDRES12DEL02,20,4.9,3,2,16,3.073633662
JAPRES11DEL03,31,4.6,1,2,17,13.40647397
MUMRES06DEL01,22,4.9,0,2,22,16.82795324
BHPRES07DEL02,34,4.7,1,2,40,20.44292976
KOLRES14DEL03,29,4.6,3,2,13,4.540569477
RANCHIRES03DEL03,29,4.9,0,3,17,4.717601092
RANCHIRES08DEL01,34,4.8,2,2,28,10.56517921
BHPRES05DEL01,25,4.8,0,2,15,6.040452193
CHENRES02DEL02,25,4.9,2,3,29,7.760937776
VADRES20DEL03,35,4.8,1,2,30,9.087980108
MUMRES13DEL03,24,4.5,2,2,24,9.176325855
SURRES14DEL01,28,4.6,2,2,11,1.520431948
SURRES06DEL02,20,4.9,2,2,24,12.16106953
CHENRES15DEL01,37,5,2,3,29,10.86627754
AGRRES16DEL01,38,3.8,1,2,33,11.00773476
BANGRES13DEL02,34,4.8,3,3,17,3.105355545
MYSRES04DEL01,29,4.7,3,2,17,1.554551173
MUMRES20DEL01,27,4.4,0,2,33,10.70786013
SURRES04DEL01,27,4.1,3,2,44,10.64149095
BANGRES07DEL02,38,4.8,0,1,27,3.105095437
VADRES11DEL01,37,4.1,0,2,38,10.60258238
VADRES02DEL02,37,5,1,3,18,7.862668167
BANGRES18DEL03,35,4.6,1,2,37,13.97376092
RANCHIRES18DEL01,25,4.9,3,3,20,6.037605712
JAPRES05DEL03,28,4.8,3,1,37,20.85227088
RANCHIRES13DEL02,33,4.6,0,2,19,3.018662292
COIMBRES06DEL02,29,4.9,3,2,24,12.46396243
SURRES03DEL01,21,4.7,3,3,15,16.72058212
SURRES02DEL01,27,4.6,1,3,12,1.520293869
LUDHRES12DEL02,32,4.9,2,3,16,7.325363198
COIMBRES17DEL03,29,4.6,1,2,26,14.02172651
CHENRES18DEL02,35,4.5,0,2,20,3.105076185
LUDHRES13DEL03,37,3.6,3,3,38,13.18448444
SURRES08DEL03,28,5,0,2,15,4.560928431
HYDRES03DEL03,32,4.7,0,2,25,13.83032961
LUDHRES20DEL03,29,4.8,1,3,10,4.395555481
HYDRES07DEL02,38,4.8,3,3,17,3.073677586
DEHRES19DEL02,28,4.8,1,3,16,2.937062745
MYSRES11DEL03,20,4.9,0,2,27,4.663438748
ALHRES12DEL02,23,4.7,0,2,33,19.47203328
BANGRES14DEL01,23,5,0,3,30,17.07747121
COIMBRES06DEL02,25,4.7,2,2,28,20.25308887
SURRES09DEL01,39,4.9,0,2,39,10.64140776
AURGRES19DEL02,25,4.7,3,3,19,7.631714122
DEHRES17DEL03,29,4.6,3,3,34,13.21731386
MYSRES16DEL02,28,4.5,0,3,23,20.20658151
DEHRES08DEL01,25,4.6,1,2,17,16.15154834
PUNERES010DEL01,38,4.8,3,2,28,1.532253167
ALHRES12DEL02,29,4.6,3,2,19,19.47203328
JAPRES07DEL03,38,4.7,2,3,16,8.942954309
JAPRES16DEL03,23,4.6,2,3,19,8.940047177
CHENRES16DEL02,28,4.1,0,3,44,12.41790773
INDORES09DEL02,20,4.7,2,3,20,12.10015724
HYDRES08DEL01,27,4.2,3,3,39,10.75677007
MYSRES010DEL02,33,4.9,2,2,14,3.1089998
RANCHIRES12DEL03,39,4.3,0,2,40,14.15280069
PUNERES12DEL01,38,4.1,0,2,36,10.72545307
PUNERES02DEL01,34,4.1,0,3,35,1.532201594
GOARES11DEL03,26,4.8,3,2,14,9.263603412
BANGRES13DEL03,21,4.2,0,2,23,9.315702005
ALHRES12DEL03,22,4.7,1,1,26,20.96948938
MYSRES16DEL03,26,4.6,3,2,21,4.66349314
INDORES09DEL03,25,4.9,3,3,28,13.61244755
MYSRES20DEL03,32,5,0,2,33,9.326359386
BANGRES03DEL02,23,4.6,1,2,21,7.762499176
VADRES05DEL02,26,4.4,0,2,22,3.029535416
RANCHIRES01DEL01,37,5,3,2,36,1.509139328
MYSRES20DEL01,38,4.2,2,2,33,6.217689155
MYSRES09DEL02,20,4.4,3,3,34,7.77225332
INDORES11DEL01,20,4.9,0,3,24,16.63545122
MUMRES16DEL03,29,5,1,2,48,13.76619244
VADRES01DEL02,27,4.8,2,3,16,3.029561721
CHENRES04DEL01,21,4.6,1,3,24,17.07478649
SURRES04DEL01,37,4.8,2,2,37,10.64149095
COIMBRES19DEL01,35,4.9,3,2,48,10.90603989
SURRES16DEL03,26,4.7,2,2,11,9.121796529
KNPRES11DEL02,37,4.9,3,2,14,2.984598378
PUNERES06DEL02,23,5,1,2,24,19.91558571
PUNERES15DEL03,34,4.5,1,2,18,13.7850272
VADRES05DEL01,31,4.3,2,2,37,16.65996319
KOCRES05DEL03,36,4.4,1,3,39,14.04537305
INDORES13DEL01,35,4.8,3,3,20,10.58713107
BHPRES14DEL03,29,2.5,1,3,41,14.15280069
VADRES07DEL02,34,5,0,3,19,7.862668167
SURRES01DEL02,20,4.9,2,2,16,7.600994631
PUNERES02DEL01,23,4.6,3,3,21,6.128551258
HYDRES02DEL01,24,4.7,1,1,13,1.536906134
RANCHIRES17DEL03,24,4.8,2,2,29,4.527917013
BANGRES06DEL02,37,4.6,1,2,36,20.18091138
CHENRES18DEL02,31,4.8,1,2,30,7.762461855
COIMBRES07DEL02,28,4.7,1,2,24,20.25510294
SURRES08DEL02,34,4.6,2,2,19,7.601308046
LUDHRES01DEL02,36,5,2,2,27,19.04418951
AURGRES18DEL01,30,3.7,3,2,34,16.78719178
SURRES07DEL02,24,4.6,0,2,21,12.16161548
PUNERES09DEL03,24,4.7,0,2,38,13.78885209
SURRES06DEL02,24,4.9,0,2,18,3.040554822
SURRES08DEL03,31,4.7,1,2,41,13.68149202
VADRES14DEL03,32,4.9,2,2,42,13.63128208
KNPRES08DEL02,21,4.6,3,1,29,12.58026782
BANGRES08DEL01,33,4.1,3,2,35,17.07893409
RANCHIRES07DEL02,37,4.7,2,2,20,12.0740475
BHPRES12DEL01,22,4.4,2,2,43,17.29786575
CHENRES08DEL03,31,4.9,0,1,30,4.657195394
RANCHIRES08DEL01,23,4.8,2,2,15,10.56517921
VADRES19DEL02,38,4.3,0,1,48,19.68830862
AURGRES14DEL01,28,4.5,3,2,28,16.78787485
COIMBRES19DEL03,27,4.8,1,2,24,14.02181622
PUNERES04DEL01,20,4.6,2,2,14,6.129183923
INDORES15DEL02,37,4.9,2,1,19,3.024996344
HYDRES15DEL01,21,4.3,0,2,34,16.90165909
COIMBRES010DEL02,23,4.6,1,3,13,20.25378852
PUNERES20DEL02,27,4.9,0,2,19,7.659703979
LUDHRES01DEL02,38,4.2,0,2,31,2.930590015
INDORES07DEL01,35,5,2,3,47,10.58792995
SURRES13DEL03,36,4.3,2,2,31,9.121519226
KOLRES12DEL03,26,4.1,1,2,21,4.54059846
